fipstate,naics,emp,qp1,ap,est,year
42,721///,48059,191352,820104,1890,2001
42,722///,319253,796264,3417757,22254,2001
42,811///,52444,342995,1428720,9945,2001
42,812///,60961,247268,1043736,10024,2001
42,813///,139128,555281,2299084,15310,2001
44,113///,0,0,0,5,2001
44,114///,0,0,0,34,2001
44,115///,0,0,0,15,2001
44,212///,0,0,0,17,2001
44,213///,0,0,0,3,2001
44,221///,1957,31738,124640,34,2001
44,233///,5170,48288,219466,926,2001
44,234///,1577,15611,93563,130,2001
44,235///,12934,116454,543969,2054,2001
44,311///,2691,16558,69923,131,2001
44,312///,455,4110,18587,15,2001
44,313///,4031,29416,117897,84,2001
44,314///,1076,6137,26454,51,2001
44,315///,0,0,0,30,2001
44,316///,437,2441,9966,13,2001
44,321///,595,3998,18195,45,2001
44,322///,1702,14675,56318,38,2001
44,323///,2560,22651,92032,175,2001
44,324///,0,0,0,3,2001
44,325///,2735,32891,139131,71,2001
44,326///,4654,40282,175519,99,2001
44,327///,1009,8222,37349,57,2001
44,331///,3002,24635,92103,70,2001
44,332///,10529,88169,340715,392,2001
44,333///,3224,34063,130527,149,2001
44,334///,6852,85345,312688,89,2001
44,335///,4095,44554,165278,35,2001
44,336///,0,0,0,51,2001
44,337///,1965,15703,65258,64,2001
44,339///,13305,101174,413546,523,2001
44,421///,12539,123639,488804,1005,2001
44,422///,6366,58882,238145,499,2001
44,441///,5541,44388,200640,422,2001
44,442///,1787,9107,39308,218,2001
44,443///,1035,6014,25314,163,2001
44,444///,2842,20550,90799,281,2001
44,445///,10669,49481,212494,723,2001
44,446///,10279,76174,279451,475,2001
44,447///,2547,10563,43495,403,2001
44,448///,5075,18981,79707,548,2001
44,451///,1796,6367,27450,249,2001
44,452///,6944,25983,103736,114,2001
44,453///,2971,10472,45516,476,2001
44,454///,2869,19583,77764,216,2001
44,481///,0,0,0,15,2001
44,483///,0,0,0,14,2001
44,484///,2458,20489,88904,293,2001
44,485///,2237,9483,37062,98,2001
44,486///,0,0,0,3,2001
44,487///,0,0,0,22,2001
44,488///,1040,8385,35089,114,2001
44,492///,575,4122,16400,39,2001
44,493///,218,1783,7862,18,2001
44,511///,0,0,0,109,2001
44,512///,0,0,0,45,2001
44,513///,3835,47214,178903,138,2001
44,514///,0,0,0,94,2001
44,522///,12234,150439,563856,574,2001
44,523///,0,0,0,212,2001
44,524///,10548,144973,515160,510,2001
44,525///,0,0,0,3,2001
44,531///,4159,29162,125011,749,2001
44,532///,0,0,0,215,2001
44,533///,0,0,0,5,2001
44,541///,19490,197664,834791,2795,2001
44,551///,6381,139792,439529,125,2001
44,561///,26128,153916,636689,1579,2001
44,562///,991,9087,41397,99,2001
44,611///,19007,130253,550890,326,2001
44,621///,18506,168131,752003,1924,2001
44,622///,24267,229618,919612,22,2001
44,623///,16452,84431,347177,386,2001
44,624///,10675,47027,191928,548,2001
44,711///,1407,7499,33252,98,2001
44,712///,495,2207,11608,46,2001
44,713///,3683,17104,87815,318,2001
44,721///,3095,12070,59895,186,2001
44,722///,33881,92135,423901,2418,2001
44,811///,4371,30392,126864,933,2001
44,812///,5224,22634,99797,997,2001
44,813///,8757,39054,164370,1023,2001
45,113///,3734,25353,101650,462,2001
45,114///,0,0,0,19,2001
45,115///,0,0,0,162,2001
45,211///,0,0,0,2,2001
45,212///,0,0,0,65,2001
45,213///,0,0,0,13,2001
45,221///,11749,198377,659131,298,2001
45,233///,39812,301633,1262578,3548,2001
45,234///,14741,110965,502419,692,2001
45,235///,58309,358277,1498228,6813,2001
45,311///,15825,94370,397208,202,2001
45,312///,833,7314,32594,18,2001
45,313///,51496,362715,1343031,303,2001
45,314///,12048,70799,285049,159,2001
45,315///,8867,45082,171697,180,2001
45,316///,43,143,675,7,2001
45,321///,10245,68930,278173,282,2001
45,322///,13560,152983,608748,98,2001
45,323///,6512,49194,194186,399,2001
45,324///,333,3953,16092,23,2001
45,325///,34747,457034,1713078,249,2001
45,326///,24119,225250,903380,244,2001
45,327///,11630,100094,416125,232,2001
45,331///,7355,86129,314897,96,2001
45,332///,30466,258641,999392,720,2001
45,333///,24554,245982,934042,350,2001
45,334///,14179,140464,561558,91,2001
45,335///,14980,135701,507375,99,2001
45,336///,31384,310832,1262502,189,2001
45,337///,5493,33988,139381,233,2001
45,339///,6950,54167,210226,256,2001
45,421///,38814,382077,1479400,3306,2001
45,422///,23186,192150,786709,1685,2001
45,441///,26776,194793,835370,2271,2001
45,442///,8842,43312,173770,1221,2001
45,443///,4655,26439,107391,678,2001
45,444///,19038,113195,481917,1559,2001
45,445///,46420,155305,624482,2141,2001
45,446///,12055,62609,256415,1243,2001
45,447///,17654,60925,251349,2382,2001
45,448///,21758,70716,297114,2739,2001
45,451///,6206,19939,82559,840,2001
45,452///,38947,145118,609807,886,2001
45,453///,11462,46438,187514,2135,2001
45,454///,5133,29678,117805,534,2001
45,481///,1166,12347,54613,51,2001
45,483///,222,2205,9334,16,2001
45,484///,18758,144017,592300,1391,2001
45,485///,1843,6806,27119,128,2001
45,486///,161,2190,7362,13,2001
45,487///,452,1251,7425,56,2001
45,488///,8852,69002,295127,412,2001
45,492///,5706,38996,156925,122,2001
45,493///,3006,18167,70368,156,2001
45,511///,7404,61682,250790,264,2001
45,512///,2032,5557,23257,137,2001
45,513///,16807,165197,654937,680,2001
45,514///,1844,15666,55917,136,2001
45,521///,0,0,0,1,2001
45,522///,33536,276298,1069573,3305,2001
45,523///,3460,69798,233741,655,2001
45,524///,25793,253150,993388,2008,2001
45,525///,0,0,0,24,2001
45,531///,15126,106499,443475,2889,2001
45,532///,9706,60288,242542,1003,2001
45,533///,165,2227,8290,16,2001
45,541///,65784,616114,2709892,8039,2001
45,551///,28466,404783,1501969,515,2001
45,561///,134740,614119,2557116,4624,2001
45,562///,3794,32899,133935,238,2001
45,611///,22801,99178,414912,821,2001
45,621///,54101,495022,2364441,5321,2001
45,622///,78137,612795,2576777,89,2001
45,623///,31020,138967,575775,814,2001
45,624///,22207,71206,299399,1866,2001
45,711///,2422,9556,41077,276,2001
45,712///,1119,4984,21266,68,2001
45,713///,17895,59369,275927,1064,2001
45,721///,25777,93037,410495,1132,2001
45,722///,128581,305727,1340704,6755,2001
45,811///,18254,112168,457276,3375,2001
45,812///,16142,62782,263102,2408,2001
45,813///,38941,136702,571825,4918,2001
46,113///,0,0,0,22,2001
46,114///,0,0,0,11,2001
46,115///,0,0,0,73,2001
46,211///,0,0,0,5,2001
46,212///,0,0,0,42,2001
46,213///,0,0,0,14,2001
46,221///,2150,28424,106425,141,2001
46,233///,5083,33040,144306,839,2001
46,234///,2149,16524,103925,262,2001
46,235///,9086,58555,268025,1647,2001
46,311///,7084,45537,185071,111,2001
46,312///,0,0,0,9,2001
46,313///,0,0,0,4,2001
46,314///,0,0,0,13,2001
46,315///,0,0,0,18,2001
46,316///,38,98,276,5,2001
46,321///,1562,10297,45641,56,2001
46,322///,816,6934,27351,10,2001
46,323///,1603,11739,45889,82,2001
46,325///,727,5855,24737,32,2001
46,326///,1712,11304,50292,38,2001
46,327///,1459,9215,48775,70,2001
46,331///,641,4217,21137,10,2001
46,332///,4244,32561,120020,134,2001
46,333///,5363,42467,160045,93,2001
46,334///,11180,110319,383264,39,2001
46,335///,813,4977,15900,10,2001
46,336///,2209,16472,64119,38,2001
46,337///,1406,8545,37076,63,2001
46,339///,4703,30670,127044,87,2001
46,421///,7977,64818,274004,697,2001
46,422///,7731,48764,203778,627,2001
46,441///,6220,42810,196091,526,2001
46,442///,1264,6216,26142,170,2001
46,443///,1373,8559,33978,175,2001
46,444///,4877,27850,118942,563,2001
46,445///,10621,33408,141339,539,2001
46,446///,2217,9285,40709,235,2001
46,447///,5429,15499,67401,571,2001
46,448///,2628,8431,33562,410,2001
46,451///,1717,5759,22819,213,2001
46,452///,7539,26236,109049,124,2001
46,453///,2794,9179,41430,506,2001
46,454///,3156,24525,92725,199,2001
46,481///,0,0,0,30,2001
46,484///,5028,33115,138909,776,2001
46,485///,0,0,0,69,2001
46,486///,0,0,0,15,2001
46,487///,0,0,0,9,2001
46,488///,0,0,0,59,2001
46,492///,0,0,0,49,2001
46,493///,0,0,0,18,2001
46,511///,0,0,0,135,2001
46,512///,0,0,0,49,2001
46,513///,4159,38702,160748,235,2001
46,514///,0,0,0,34,2001
46,522///,18225,134085,539189,716,2001
46,523///,0,0,0,216,2001
46,524///,0,0,0,807,2001
46,525///,0,0,0,2,2001
46,531///,2583,11103,49996,585,2001
46,532///,0,0,0,178,2001
46,533///,0,0,0,11,2001
46,541///,8108,56659,252229,1526,2001
46,551///,3270,47386,186847,114,2001
46,561///,9671,37329,154111,784,2001
46,562///,722,3767,17015,97,2001
46,611///,7407,32440,135876,162,2001
46,621///,11560,104951,498703,1085,2001
46,622///,0,0,0,63,2001
46,623///,12018,45484,192879,280,2001
46,624///,0,0,0,574,2001
46,711///,0,0,0,76,2001
46,712///,0,0,0,50,2001
46,713///,0,0,0,446,2001
46,721///,7509,19119,91631,558,2001
46,722///,23511,47351,211730,1655,2001
46,811///,3382,16820,71535,881,2001
46,812///,2624,9575,41357,500,2001
46,813///,7656,25115,103019,1294,2001
47,113///,1095,5938,23202,241,2001
47,114///,0,0,0,6,2001
47,115///,0,0,0,95,2001
47,211///,79,890,3723,16,2001
47,212///,3751,31945,137697,188,2001
47,213///,266,2775,11277,27,2001
47,221///,3650,39390,163428,170,2001
47,233///,31213,261094,1142989,3453,2001
47,234///,22696,159198,745181,824,2001
47,235///,72912,536297,2308367,6592,2001
47,311///,38270,298545,1296595,361,2001
47,312///,3924,36097,146878,64,2001
47,313///,8867,66899,244586,91,2001
47,314///,4569,28900,122967,147,2001
47,315///,15241,75142,284039,265,2001
47,316///,2600,11702,46175,42,2001
47,321///,18054,104917,448596,578,2001
47,322///,16835,166310,670617,167,2001
47,323///,22071,184990,742441,769,2001
47,324///,1098,12285,48927,62,2001
47,325///,29535,366484,1468715,272,2001
47,326///,35711,280457,1114484,383,2001
47,327///,14474,134169,540542,372,2001
47,331///,15995,151059,605252,164,2001
47,332///,43952,337769,1391538,1135,2001
47,333///,43109,349053,1312940,545,2001
47,334///,14457,162676,654844,180,2001
47,335///,22175,167645,664940,142,2001
47,336///,55968,553795,2292523,297,2001
47,337///,24027,154595,582590,476,2001
47,339///,18016,133733,556541,501,2001
47,421///,75723,773595,3129644,5410,2001
47,422///,54716,505951,2043088,2413,2001
47,441///,40298,314609,1400586,3102,2001
47,442///,10645,56716,234665,1334,2001
47,443///,6845,39953,161941,881,2001
47,444///,26332,159527,691132,2056,2001
47,445///,57691,193826,764741,2887,2001
47,446///,20821,111349,475243,1735,2001
47,447///,23753,78381,314059,3199,2001
47,448///,26866,91601,367176,3128,2001
47,451///,11023,38553,162614,1249,2001
47,452///,61535,237591,985249,1211,2001
47,453///,15959,63109,266836,2767,2001
47,454///,8434,50214,200301,788,2001
47,481///,6687,64925,264119,94,2001
47,483///,1577,15495,65806,24,2001
47,484///,58193,476903,1972973,2404,2001
47,485///,5052,22454,94954,301,2001
47,486///,0,0,0,55,2001
47,487///,0,0,0,15,2001
47,488///,8770,64816,261294,510,2001
47,492///,0,0,0,651,2001
47,493///,4788,32559,140939,212,2001
47,511///,15452,132198,511847,469,2001
47,512///,4867,34055,150707,494,2001
47,513///,28024,288146,1138608,1204,2001
47,514///,4804,57727,216209,293,2001
47,521///,0,0,0,2,2001
47,522///,55801,511886,2148173,4381,2001
47,523///,8181,246741,956319,976,2001
47,524///,43104,447527,1790056,3153,2001
47,525///,0,0,0,37,2001
47,531///,21322,142976,614374,3614,2001
47,532///,12894,75016,313344,1512,2001
47,533///,531,6144,24011,40,2001
47,541///,96986,954392,3997260,9954,2001
47,551///,71448,1002871,3710049,1019,2001
47,561///,173824,862225,3682163,6001,2001
47,562///,6979,62870,258354,301,2001
47,611///,44624,271537,1136179,984,2001
47,621///,94022,920699,4258433,8684,2001
47,622///,113470,909182,3662132,190,2001
47,623///,51836,234997,960184,1177,2001
47,624///,32432,109735,457873,2615,2001
47,711///,6929,84797,382572,825,2001
47,712///,2480,11299,51443,120,2001
47,713///,13434,46339,229280,1077,2001
47,721///,27895,102618,442355,1427,2001
47,722///,170832,435969,1863697,8309,2001
47,811///,24004,150649,626918,4005,2001
47,812///,26276,111545,480106,3365,2001
47,813///,65021,249240,1028219,7127,2001
48,113///,2381,16430,69851,360,2001
48,114///,801,2976,11388,176,2001
48,115///,5689,28766,140555,789,2001
48,211///,34490,785679,2838236,3023,2001
48,212///,7567,77992,328104,343,2001
48,213///,73777,943439,3746199,2784,2001
48,221///,47133,933173,3072083,2193,2001
48,233///,101886,1012817,4357464,10642,2001
48,234///,129341,1166888,4702084,2908,2001
48,235///,291890,2138602,9156563,24199,2001
48,311///,88348,590937,2439183,1646,2001
48,312///,11787,107888,455421,146,2001
48,313///,4199,23856,101619,123,2001
48,314///,8593,42103,172078,383,2001
48,315///,26585,133200,508896,708,2001
48,316///,5294,26685,109519,163,2001
48,321///,27952,173757,722622,791,2001
48,322///,21720,202113,821285,281,2001
48,323///,41252,342078,1364468,2361,2001
48,324///,20351,355499,1362053,192,2001
48,325///,72923,1095536,4277051,1094,2001
48,326///,51810,405163,1605999,964,2001
48,327///,40218,332869,1342198,1193,2001
48,331///,26981,250779,1057959,371,2001
48,332///,119950,1019244,4150108,4264,2001
48,333///,78259,808496,3167567,1583,2001
48,334///,140916,2043001,7666876,1045,2001
48,335///,24702,215247,896448,414,2001
48,336///,68029,764225,3038492,779,2001
48,337///,28835,185766,763408,1039,2001
48,339///,39580,317255,1264677,1830,2001
48,421///,294985,3558516,14120695,21985,2001
48,422///,161681,1700907,6417653,10189,2001
48,441///,146027,1258258,5538736,9248,2001
48,442///,38959,234254,973209,4136,2001
48,443///,30640,195208,796496,3201,2001
48,444///,85127,540600,2310638,5779,2001
48,445///,198480,852529,3302151,9855,2001
48,446///,58479,284261,1165906,5286,2001
48,447///,71902,254500,1043990,10247,2001
48,448///,97894,350323,1411118,10493,2001
48,451///,39684,143886,596964,3579,2001
48,452///,197017,808950,3377024,3282,2001
48,453///,54508,221708,908251,8395,2001
48,454///,30722,376391,1333535,2333,2001
48,481///,66816,997976,3639176,431,2001
48,483///,3968,45719,187271,134,2001
48,484///,104602,788863,3234515,7689,2001
48,485///,15880,85096,361520,516,2001
48,486///,12614,526915,1363736,527,2001
48,487///,1126,4936,22075,86,2001
48,488///,58553,495814,2100732,3125,2001
48,492///,36885,254780,1000536,880,2001
48,493///,11496,83034,336317,588,2001
48,511///,62445,1060120,3788330,2128,2001
48,512///,14223,67482,259858,954,2001
48,513///,145640,2020791,7442587,4376,2001
48,514///,46174,721575,2482207,1498,2001
48,521///,0,0,0,9,2001
48,522///,197627,2055864,7788142,12436,2001
48,523///,48956,1412265,4673149,5525,2001
48,524///,156450,1878565,7078843,12161,2001
48,525///,0,0,0,314,2001
48,531///,95535,803662,3280282,16459,2001
48,532///,55263,385026,1637823,5412,2001
48,533///,1754,20580,88994,233,2001
48,541///,479969,6115188,25726093,49728,2001
48,551///,253578,5591706,20069229,3938,2001
48,561///,757143,4837263,19806902,22462,2001
48,562///,18539,160880,689863,926,2001
48,611///,111361,711917,2949951,4293,2001
48,621///,379685,3066360,14309408,33196,2001
48,622///,318166,2666007,10876522,582,2001
48,623///,136510,596385,2465078,3230,2001
48,624///,115669,412981,1724995,8280,2001
48,711///,16275,208510,954348,1297,2001
48,712///,6354,30384,135810,343,2001
48,713///,66511,231564,1025470,3660,2001
48,721///,87101,361225,1437376,3769,2001
48,722///,630844,1756256,7328446,31739,2001
48,811///,111163,740814,3056668,16511,2001
48,812///,97171,403265,1659052,12586,2001
48,813///,191261,742180,3083535,19011,2001
49,113///,0,0,0,20,2001
49,114///,0,0,0,8,2001
49,115///,0,0,0,30,2001
49,211///,825,12419,47255,61,2001
49,212///,4421,57557,220612,75,2001
49,213///,2750,24877,110406,159,2001
49,221///,5213,114901,347926,167,2001
49,233///,16698,127520,568178,2794,2001
49,234///,8209,69077,351483,354,2001
49,235///,37004,247562,1110158,5103,2001
49,311///,14464,99269,406010,259,2001
49,312///,0,0,0,16,2001
49,313///,105,418,1959,18,2001
49,314///,1061,6179,26717,61,2001
49,315///,1099,6466,26490,73,2001
49,316///,221,1091,3671,20,2001
49,321///,2285,13511,60195,145,2001
49,322///,2761,23923,99824,33,2001
49,323///,6930,51397,213921,284,2001
49,324///,0,0,0,23,2001
49,325///,4983,44753,184878,122,2001
49,326///,4374,30055,128331,146,2001
49,327///,3767,29837,132002,159,2001
49,331///,5720,61393,237070,66,2001
49,332///,10575,84333,340732,486,2001
49,333///,6136,60135,241069,158,2001
49,334///,18340,194708,773321,156,2001
49,335///,1493,14827,59857,38,2001
49,336///,12903,145838,562988,91,2001
49,337///,6674,44682,177184,284,2001
49,339///,15016,116321,487556,363,2001
49,421///,26945,262766,1080719,2254,2001
49,422///,17069,145573,589445,1056,2001
49,441///,16539,120678,531105,1053,2001
49,442///,5297,31486,128625,526,2001
49,443///,3652,24691,97387,415,2001
49,444///,10614,69314,296885,750,2001
49,445///,24883,90514,362914,686,2001
49,446///,4155,23450,100115,551,2001
49,447///,9586,28496,117785,957,2001
49,448///,10570,33451,131525,1066,2001
49,451///,7648,25307,101774,684,2001
49,452///,21118,82281,355962,231,2001
49,453///,6073,21136,89766,892,2001
49,454///,6340,41719,160386,378,2001
49,481///,9204,95305,408181,34,2001
49,483///,0,0,0,2,2001
49,484///,19652,144458,603335,988,2001
49,485///,974,4250,17169,59,2001
49,486///,0,0,0,27,2001
49,487///,0,0,0,15,2001
49,488///,2451,17395,70980,205,2001
49,492///,4881,34117,137417,94,2001
49,493///,0,0,0,43,2001
49,511///,8666,101871,372173,287,2001
49,512///,2505,10271,41900,216,2001
49,513///,11467,132925,505280,518,2001
49,514///,6710,47297,168632,212,2001
49,521///,0,0,0,1,2001
49,522///,29407,263370,1020676,1978,2001
49,523///,3651,64645,238087,723,2001
49,524///,11385,108237,417081,1379,2001
